customer_id,first_name,last_name,email,street,city,state,local,zip_code,Extraction_Date_Time,Source
1189,Sheila,Goodman,sheila.goodman@msn.com,9586 Chestnut St. ,Uniondale,NY,False,11553,2024-05-03 23:35:20.819551,DL
1190,Romeo,Steele,romeo.steele@msn.com,162 Crescent Lane ,Port Jefferson Station,NY,False,11776,2024-05-03 23:35:20.819551,DL
1191,Tam,Fisher,tam.fisher@aol.com,8000 Woodsman Lane ,Rochester,NY,False,14606,2024-05-03 23:35:20.819551,DL
1192,Gena,Owens,gena.owens@gmail.com,43 Buckingham St. ,Desoto,TX,False,75115,2024-05-03 23:35:20.819551,DL
1193,Phebe,Soto,phebe.soto@hotmail.com,9239 Leatherwood Rd. ,South Ozone Park,NY,False,11420,2024-05-03 23:35:20.819551,DL
1194,Leticia,Snyder,leticia.snyder@yahoo.com,173 Lyme Dr. ,Pittsford,NY,False,14534,2024-05-03 23:35:20.819551,DL
1195,Chantell,Bridges,chantell.bridges@yahoo.com,8478 N. Wrangler Dr. ,Buffalo,NY,False,14215,2024-05-03 23:35:20.819551,DL
1196,Ileana,Holt,ileana.holt@msn.com,817 Adams St. ,Patchogue,NY,False,11772,2024-05-03 23:35:20.819551,DL
1197,Nakisha,Clay,nakisha.clay@gmail.com,8996 Beechwood Ave. ,Port Washington,NY,False,11050,2024-05-03 23:35:20.819551,DL
1198,Cheryll,Snyder,cheryll.snyder@yahoo.com,77 E. Liberty St. ,Brooklyn,NY,False,11201,2024-05-03 23:35:20.819551,DL
1199,Consuela,Collier,consuela.collier@msn.com,338 S. Holly Avenue ,North Tonawanda,NY,False,14120,2024-05-03 23:35:20.819551,DL
1200,Aubrey,Durham,aubrey.durham@aol.com,14 Foster Ave. ,Port Washington,NY,False,11050,2024-05-03 23:35:20.819551,DL
1201,Nita,Guy,nita.guy@hotmail.com,75 Academy Street ,Port Chester,NY,False,10573,2024-05-03 23:35:20.819551,DL
1202,Carmina,Emerson,carmina.emerson@hotmail.com,7137 Monroe Road ,Banning,CA,False,92220,2024-05-03 23:35:20.819551,DL
1203,Georgeann,Rojas,georgeann.rojas@msn.com,691 Devon Ave. ,Desoto,TX,False,75115,2024-05-03 23:35:20.819551,DL
1204,Leslie,Higgins,leslie.higgins@hotmail.com,805 Logan Ave. ,Saratoga Springs,NY,False,12866,2024-05-03 23:35:20.819551,DL
1205,Emmaline,Huber,emmaline.huber@gmail.com,7975 Harrison Rd. ,Mount Vernon,NY,False,10550,2024-05-03 23:35:20.819551,DL
1206,Mercy,Brown,mercy.brown@msn.com,8207 Central Street ,Hollis,NY,False,11423,2024-05-03 23:35:20.819551,DL
1207,Jenell,Crosby,jenell.crosby@hotmail.com,507 Fulton Street ,Brentwood,NY,False,11717,2024-05-03 23:35:20.819551,DL
1208,Leila,Barr,leila.barr@yahoo.com,120 Fremont Rd. ,Carmel,NY,False,10512,2024-05-03 23:35:20.819551,DL
1209,Deandrea,Cox,deandrea.cox@msn.com,617 Sycamore Street ,Huntington,NY,False,11743,2024-05-03 23:35:20.819551,DL
1210,Shawnna,Frank,shawnna.frank@hotmail.com,17 NW. Cottage Lane ,Woodside,NY,False,11377,2024-05-03 23:35:20.819551,DL
1211,Brenton,Whitaker,brenton.whitaker@gmail.com,25 Elmwood Rd. ,Niagara Falls,NY,False,14304,2024-05-03 23:35:20.819551,DL
1212,Jaqueline,Cummings,jaqueline.cummings@hotmail.com,478 Wrangler St. ,Huntington Station,NY,False,11746,2024-05-03 23:35:20.819551,DL
1213,Yang,Giles,yang.giles@gmail.com,25 Bridle Lane ,San Angelo,TX,False,76901,2024-05-03 23:35:20.819551,DL
1214,Brigid,Sharp,brigid.sharp@hotmail.com,495 Sleepy Hollow Court ,Santa Clara,CA,False,95050,2024-05-03 23:35:20.819551,DL
1215,Karl,Stephens,karl.stephens@gmail.com,208 Thatcher Rd. ,Rockville Centre,NY,False,11570,2024-05-03 23:35:20.819551,DL
1216,Elvina,Gates,elvina.gates@hotmail.com,112 Smith St. ,Pleasanton,CA,False,94566,2024-05-03 23:35:20.819551,DL
1217,Carlie,Terrell,carlie.terrell@yahoo.com,7437 Snake Hill Road ,Yonkers,NY,False,10701,2024-05-03 23:35:20.819551,DL
1218,Donovan,Cantrell,donovan.cantrell@msn.com,601 Winchester Dr. ,Oakland,CA,False,94603,2024-05-03 23:35:20.819551,DL
1219,Alden,Atkinson,alden.atkinson@gmail.com,46 Valley St. ,Shirley,NY,False,11967,2024-05-03 23:35:20.819551,DL
1220,Carissa,Cross,carissa.cross@yahoo.com,9335 West Main Dr. ,Huntington Station,NY,False,11746,2024-05-03 23:35:20.819551,DL
1221,Joy,Underwood,joy.underwood@gmail.com,7297 Armstrong Dr. ,Apple Valley,CA,False,92307,2024-05-03 23:35:20.819551,DL
1222,Geraldine,O'donnell,geraldine.o'donnell@hotmail.com,8241 Lookout Rd. ,Flushing,NY,False,11354,2024-05-03 23:35:20.819551,DL
1223,Bronwyn,Vargas,bronwyn.vargas@msn.com,35 James Street ,New Windsor,NY,False,12553,2024-05-03 23:35:20.819551,DL
1224,Abram,Copeland,abram.copeland@gmail.com,9782 Indian Spring Lane ,Harlingen,TX,False,78552,2024-05-03 23:35:20.819551,DL
1225,Mellisa,Griffin,mellisa.griffin@msn.com,49 Alton Circle ,Los Banos,CA,False,93635,2024-05-03 23:35:20.819551,DL
1226,Qiana,Jackson,qiana.jackson@gmail.com,56 Galvin Street ,East Northport,NY,False,11731,2024-05-03 23:35:20.819551,DL
1227,Magali,Dixon,magali.dixon@msn.com,815 Del Monte Court ,Troy,NY,False,12180,2024-05-03 23:35:20.819551,DL
1228,Zulema,Clemons,zulema.clemons@aol.com,75 W. Howard St. ,Oakland,CA,False,94603,2024-05-03 23:35:20.819551,DL
1229,Carina,Lynch,carina.lynch@gmail.com,64 Jennings Road ,Wappingers Falls,NY,False,12590,2024-05-03 23:35:20.819551,DL
1230,Jesus,Burch,jesus.burch@hotmail.com,7024 Squaw Creek Street ,Desoto,TX,False,75115,2024-05-03 23:35:20.819551,DL
1231,Selene,Vega,selene.vega@gmail.com,11 Sierra St. ,Campbell,CA,False,95008,2024-05-03 23:35:20.819551,DL
1232,Jong,Guthrie,jong.guthrie@hotmail.com,889 Leatherwood Drive ,Bethpage,NY,False,11714,2024-05-03 23:35:20.819551,DL
1233,Lise,Hebert,lise.hebert@gmail.com,140 East Broad Lane ,Vista,CA,False,92083,2024-05-03 23:35:20.819551,DL
1234,Joshua,Berg,joshua.berg@hotmail.com,16 East St. ,Ossining,NY,False,10562,2024-05-03 23:35:20.819551,DL
1235,Georgina,Gonzales,georgina.gonzales@yahoo.com,307 Chapel St. ,Endicott,NY,False,13760,2024-05-03 23:35:20.819551,DL
1236,Rudolph,Velez,rudolph.velez@yahoo.com,9397 Pleasant Drive ,Mount Vernon,NY,False,10550,2024-05-03 23:35:20.819551,DL
1237,Luke,Kramer,luke.kramer@hotmail.com,7955 Delaware Drive ,Bethpage,NY,False,11714,2024-05-03 23:35:20.819551,DL
1238,Edgar,Quinn,edgar.quinn@aol.com,556 Dogwood Ave. ,Harlingen,TX,False,78552,2024-05-03 23:35:20.819551,DL
1239,Tara,Maynard,tara.maynard@hotmail.com,9375 Fordham Street ,Lindenhurst,NY,False,11757,2024-05-03 23:35:20.819551,DL
1240,Bella,Perez,bella.perez@msn.com,43 Green Lake Street ,Duarte,CA,False,91010,2024-05-03 23:35:20.819551,DL
1241,Nathaniel,Davidson,nathaniel.davidson@hotmail.com,7476 Henry Smith Street ,Rome,NY,False,13440,2024-05-03 23:35:20.819551,DL
1242,Chauncey,Donaldson,chauncey.donaldson@aol.com,7412 Golf Ave. ,Franklin Square,NY,False,11010,2024-05-03 23:35:20.819551,DL
1243,Heide,Reed,heide.reed@yahoo.com,9174 Coffee Drive ,Floral Park,NY,False,11001,2024-05-03 23:35:20.819551,DL
1244,Trang,Hardin,trang.hardin@yahoo.com,9255 Myers Drive ,Depew,NY,False,14043,2024-05-03 23:35:20.819551,DL
1245,Gabriela,Warren,gabriela.warren@aol.com,9947 Brewery Ave. ,Long Beach,NY,False,11561,2024-05-03 23:35:20.819551,DL
1246,Dale,Rasmussen,dale.rasmussen@aol.com,8590 Adams Street ,Kingston,NY,False,12401,2024-05-03 23:35:20.819551,DL
1247,Tammie,Cherry,tammie.cherry@hotmail.com,791 Wakehurst Dr. ,Massapequa,NY,False,11758,2024-05-03 23:35:20.819551,DL
1248,Bethany,Herring,bethany.herring@yahoo.com,7563 High Point Street ,Port Jefferson Station,NY,False,11776,2024-05-03 23:35:20.819551,DL
1249,Barbra,Dickerson,barbra.dickerson@gmail.com,8424 E. Rockcrest Dr. ,Ridgecrest,CA,False,93555,2024-05-03 23:35:20.819551,DL
1250,Neoma,Daugherty,neoma.daugherty@gmail.com,80 Spring Street ,Mount Vernon,NY,False,10550,2024-05-03 23:35:20.819551,DL
1251,Nanette,Roman,nanette.roman@yahoo.com,8254 North Riverview Street ,Glendora,CA,False,91740,2024-05-03 23:35:20.819551,DL
1252,Adriene,Rollins,adriene.rollins@msn.com,55 Cambridge Street ,Plainview,NY,False,11803,2024-05-03 23:35:20.819551,DL
1253,Susannah,Fields,susannah.fields@hotmail.com,17 Railroad Street ,Far Rockaway,NY,False,11691,2024-05-03 23:35:20.819551,DL
1254,Dung,Reid,dung.reid@msn.com,468 West Washington Ave. ,Canyon Country,CA,False,91387,2024-05-03 23:35:20.819551,DL
1255,Ben,Stone,ben.stone@gmail.com,8855 University St. ,Ithaca,NY,False,14850,2024-05-03 23:35:20.819551,DL
1256,Nubia,Anderson,nubia.anderson@aol.com,584 NW. Hilldale Drive ,Ronkonkoma,NY,False,11779,2024-05-03 23:35:20.819551,DL
1257,Rosamaria,Meyer,rosamaria.meyer@yahoo.com,446 Elizabeth St. ,Webster,NY,False,14580,2024-05-03 23:35:20.819551,DL
1258,Todd,Waters,todd.waters@yahoo.com,92 Cedar Swamp Street ,Bay Shore,NY,False,11706,2024-05-03 23:35:20.819551,DL
1259,Kimbery,Nieves,kimbery.nieves@msn.com,768 Roehampton St. ,San Carlos,CA,False,94070,2024-05-03 23:35:20.819551,DL
1260,Phuong,Wolf,phuong.wolf@yahoo.com,7765 N. Annadale Dr. ,Schenectady,NY,False,12302,2024-05-03 23:35:20.819551,DL
1261,Adelaida,Hancock,adelaida.hancock@aol.com,669 S. Gartner Street ,San Pablo,CA,False,94806,2024-05-03 23:35:20.819551,DL
1262,Brianne,Hays,brianne.hays@gmail.com,88 Tailwater Ave. ,San Pablo,CA,False,94806,2024-05-03 23:35:20.819551,DL
1263,Rufina,Chandler,rufina.chandler@aol.com,7985 Alderwood Street ,New Hyde Park,NY,False,11040,2024-05-03 23:35:20.819551,DL
1264,Devin,Velazquez,devin.velazquez@aol.com,61 Redwood St. ,Brentwood,NY,False,11717,2024-05-03 23:35:20.819551,DL
1265,Bonita,Marshall,bonita.marshall@msn.com,48 Bald Hill Drive ,Endicott,NY,False,13760,2024-05-03 23:35:20.819551,DL
1266,Myrl,Gay,myrl.gay@hotmail.com,8708 Taylor Lane ,Garland,TX,False,75043,2024-05-03 23:35:20.819551,DL
1267,Earline,Gordon,earline.gordon@gmail.com,81 Railroad Drive ,Ronkonkoma,NY,False,11779,2024-05-03 23:35:20.819551,DL
1268,Sung,Chambers,sung.chambers@gmail.com,369 N. Virginia Street ,Kingston,NY,False,12401,2024-05-03 23:35:20.819551,DL
1269,Gustavo,Gamble,gustavo.gamble@msn.com,8054 W. Meadowbrook Street ,Port Washington,NY,False,11050,2024-05-03 23:35:20.819551,DL
1270,Ciera,Webb,ciera.webb@yahoo.com,958 Anderson Ave. ,Orchard Park,NY,False,14127,2024-05-03 23:35:20.819551,DL
1271,Roy,Chan,roy.chan@hotmail.com,7578 Middle River St. ,Pomona,CA,False,91768,2024-05-03 23:35:20.819551,DL
1272,Houston,Vasquez,houston.vasquez@msn.com,845 Aspen Street ,Fullerton,CA,False,92831,2024-05-03 23:35:20.819551,DL
1273,Cheree,Hale,cheree.hale@yahoo.com,95 Lyme Avenue ,Oswego,NY,False,13126,2024-05-03 23:35:20.819551,DL
1274,Odette,Moses,odette.moses@gmail.com,899 Overlook Lane ,Newburgh,NY,False,12550,2024-05-03 23:35:20.819551,DL
1275,Lenita,Bonner,lenita.bonner@aol.com,7286 Swanson Drive ,Los Banos,CA,False,93635,2024-05-03 23:35:20.819551,DL
1276,Shona,Mcmillan,shona.mcmillan@msn.com,57 West Maple Dr. ,Apple Valley,CA,False,92307,2024-05-03 23:35:20.819551,DL
1277,Piedad,Irwin,piedad.irwin@hotmail.com,581 Garden St. ,Coram,NY,False,11727,2024-05-03 23:35:20.819551,DL
1278,Loan,Graham,loan.graham@yahoo.com,57 Glen Eagles St. ,Jackson Heights,NY,False,11372,2024-05-03 23:35:20.819551,DL
1279,Stan,Saunders,stan.saunders@yahoo.com,407 Essex Dr. ,Canandaigua,NY,False,14424,2024-05-03 23:35:20.819551,DL
1280,Jackeline,Colon,jackeline.colon@msn.com,9916 Cedarwood Drive ,Wappingers Falls,NY,False,12590,2024-05-03 23:35:20.819551,DL
1281,Marlen,Dawson,marlen.dawson@msn.com,67 Oak Valley Street ,Woodside,NY,False,11377,2024-05-03 23:35:20.819551,DL
1282,Alexis,Mack,alexis.mack@aol.com,7767 Sutor Ave. ,New City,NY,False,10956,2024-05-03 23:35:20.819551,DL
1283,Mica,Barry,mica.barry@yahoo.com,3 SE. Sugar St. ,Hopewell Junction,NY,False,12533,2024-05-03 23:35:20.819551,DL
1284,Shanice,Spears,shanice.spears@msn.com,5 Piper Ave. ,Brooklyn,NY,False,11201,2024-05-03 23:35:20.819551,DL
1285,Garth,Huff,garth.huff@yahoo.com,794 East University St. ,Glendora,CA,False,91740,2024-05-03 23:35:20.819551,DL
1286,Dione,Pratt,dione.pratt@msn.com,864 Winding Way St. ,Pleasanton,CA,False,94566,2024-05-03 23:35:20.819551,DL
1287,Victor,Pittman,victor.pittman@aol.com,9294 Devon Dr. ,Astoria,NY,False,11102,2024-05-03 23:35:20.819551,DL
1288,Allie,Conley,allie.conley@msn.com,96 High Point Road ,Lawndale,CA,False,90260,2024-05-03 23:35:20.819551,DL
1289,Shanelle,Anderson,shanelle.anderson@yahoo.com,646 Surrey Street ,Bethpage,NY,False,11714,2024-05-03 23:35:20.819551,DL
1290,Minnie,Compton,minnie.compton@gmail.com,185 Hudson Street ,South Richmond Hill,NY,False,11419,2024-05-03 23:35:20.819551,DL
1291,Shiloh,Bates,shiloh.bates@msn.com,15 Wellington Dr. ,Monsey,NY,False,10952,2024-05-03 23:35:20.819551,DL
1292,Lakenya,Oliver,lakenya.oliver@yahoo.com,82 Bayport Court ,San Lorenzo,CA,False,94580,2024-05-03 23:35:20.819551,DL
1293,Sally,Kinney,sally.kinney@msn.com,7565 High Dr. ,Floral Park,NY,False,11001,2024-05-03 23:35:20.819551,DL
1294,Edith,Davenport,edith.davenport@gmail.com,685 Alton Road ,Ontario,CA,False,91762,2024-05-03 23:35:20.819551,DL
1295,Alline,Beasley,alline.beasley@yahoo.com,8704 NE. Olive Ave. ,North Tonawanda,NY,False,14120,2024-05-03 23:35:20.819551,DL
1296,Travis,Whitley,travis.whitley@aol.com,60 Euclid Ave. ,Saint Albans,NY,False,11412,2024-05-03 23:35:20.819551,DL
1297,Vanessa,West,vanessa.west@gmail.com,34 Prairie Lane ,New Rochelle,NY,False,10801,2024-05-03 23:35:20.819551,DL
1298,Trudy,Riddle,trudy.riddle@aol.com,8943 Johnson Street ,Schenectady,NY,False,12302,2024-05-03 23:35:20.819551,DL
1299,Shauna,Edwards,shauna.edwards@msn.com,8 Dogwood Ave. ,Yorktown Heights,NY,False,10598,2024-05-03 23:35:20.819551,DL
1300,Clorinda,Donovan,clorinda.donovan@msn.com,9690 E. Morris Ave. ,Jamestown,NY,False,14701,2024-05-03 23:35:20.819551,DL
1301,Raven,Curtis,raven.curtis@aol.com,18 Summit Lane ,Lawndale,CA,False,90260,2024-05-03 23:35:20.819551,DL
1302,Verda,Gilbert,verda.gilbert@gmail.com,54 Hillcrest Drive ,East Northport,NY,False,11731,2024-05-03 23:35:20.819551,DL
1303,Renay,Atkins,renay.atkins@aol.com,7146 Leeton Ridge Ave. ,Woodside,NY,False,11377,2024-05-03 23:35:20.819551,DL
1304,Tama,Berg,tama.berg@hotmail.com,3 Cardinal Avenue ,Hollis,NY,False,11423,2024-05-03 23:35:20.819551,DL
1305,Dalia,Carson,dalia.carson@aol.com,7175 Galvin St. ,Rochester,NY,False,14606,2024-05-03 23:35:20.819551,DL
1306,America,Swanson,america.swanson@msn.com,83 South Arlington Lane ,Webster,NY,False,14580,2024-05-03 23:35:20.819551,DL
1307,Cinda,Rocha,cinda.rocha@hotmail.com,926 North Oklahoma Dr. ,Los Banos,CA,False,93635,2024-05-03 23:35:20.819551,DL
1308,Shea,Howell,shea.howell@msn.com,67 Arch Rd. ,South El Monte,CA,False,91733,2024-05-03 23:35:20.819551,DL
1309,Kimberli,Cline,kimberli.cline@yahoo.com,7115 Stonybrook Court ,Centereach,NY,False,11720,2024-05-03 23:35:20.819551,DL
1310,Emanuel,Mckee,emanuel.mckee@yahoo.com,9411 Lake Dr. ,Schenectady,NY,False,12302,2024-05-03 23:35:20.819551,DL
1311,Whitley,Cannon,whitley.cannon@msn.com,614 High Point Lane ,Coram,NY,False,11727,2024-05-03 23:35:20.819551,DL
1312,Tereasa,Bird,tereasa.bird@aol.com,7526 Vine Drive ,Ronkonkoma,NY,False,11779,2024-05-03 23:35:20.819551,DL
1313,Dante,Grimes,dante.grimes@yahoo.com,23 Shore St. ,Duarte,CA,False,91010,2024-05-03 23:35:20.819551,DL
1314,Joeann,Garrison,joeann.garrison@yahoo.com,1 Harrison St. ,Ontario,CA,False,91762,2024-05-03 23:35:20.819551,DL
1315,Omega,Johnston,omega.johnston@gmail.com,9935 Tarkiln Hill St. ,Canyon Country,CA,False,91387,2024-05-03 23:35:20.819551,DL
1316,Conrad,Mueller,conrad.mueller@yahoo.com,3 Myrtle St. ,Massapequa,NY,False,11758,2024-05-03 23:35:20.819551,DL
1317,Glady,Wells,glady.wells@gmail.com,627 Ramblewood Ave. ,Syosset,NY,False,11791,2024-05-03 23:35:20.819551,DL
1318,Tisha,Petty,tisha.petty@msn.com,9083 Lake View Ave. ,San Antonio,TX,False,78213,2024-05-03 23:35:20.819551,DL
1319,Claris,Santiago,claris.santiago@msn.com,763 Mountainview Dr. ,Newburgh,NY,False,12550,2024-05-03 23:35:20.819551,DL
1320,Obdulia,Barber,obdulia.barber@gmail.com,878 Lexington Rd. ,Newburgh,NY,False,12550,2024-05-03 23:35:20.819551,DL
1321,Shantel,Gregory,shantel.gregory@yahoo.com,7722 Second Lane ,West Islip,NY,False,11795,2024-05-03 23:35:20.819551,DL
1322,Ai,Forbes,ai.forbes@yahoo.com,254 Central St. ,Franklin Square,NY,False,11010,2024-05-03 23:35:20.819551,DL
1323,Ebony,Cotton,ebony.cotton@yahoo.com,8979 Miller St. ,West Babylon,NY,False,11704,2024-05-03 23:35:20.819551,DL
1324,Arla,Ellis,arla.ellis@yahoo.com,127 Crescent Ave. ,Utica,NY,False,13501,2024-05-03 23:35:20.819551,DL
1325,Magdalena,Sherman,magdalena.sherman@gmail.com,176 Sunbeam St. ,Oswego,NY,False,13126,2024-05-03 23:35:20.819551,DL
1326,Tarra,Guerrero,tarra.guerrero@aol.com,10 Baker St. ,Auburn,NY,False,13021,2024-05-03 23:35:20.819551,DL
1327,Consuela,Romero,consuela.romero@hotmail.com,54 Elm Court ,Monroe,NY,False,10950,2024-05-03 23:35:20.819551,DL
1328,Cindie,Franklin,cindie.franklin@yahoo.com,7249 Franklin St. ,Lawndale,CA,False,90260,2024-05-03 23:35:20.819551,DL
1329,Sharyn,Brewer,sharyn.brewer@aol.com,70 Columbia Ave. ,Hollis,NY,False,11423,2024-05-03 23:35:20.819551,DL
1330,Karren,Stevenson,karren.stevenson@aol.com,155 Old York St. ,San Carlos,CA,False,94070,2024-05-03 23:35:20.819551,DL
1331,Divina,Reeves,divina.reeves@hotmail.com,767 Bradford Dr. ,Newburgh,NY,False,12550,2024-05-03 23:35:20.819551,DL
1332,Novella,Ross,novella.ross@gmail.com,9418 Acacia Drive ,Glendora,CA,False,91740,2024-05-03 23:35:20.819551,DL
1333,Omega,Huff,omega.huff@aol.com,63 Devon St. ,Santa Monica,CA,False,90403,2024-05-03 23:35:20.819551,DL
1334,Ashleigh,Finch,ashleigh.finch@yahoo.com,82 Hudson Court ,Newburgh,NY,False,12550,2024-05-03 23:35:20.819551,DL
1335,Corina,Lynch,corina.lynch@msn.com,44 Sunbeam Dr. ,Rosedale,NY,False,11422,2024-05-03 23:35:20.819551,DL
1336,Joe,Melton,joe.melton@gmail.com,8998 Hartford Street ,New Windsor,NY,False,12553,2024-05-03 23:35:20.819551,DL
1337,Bernetta,Summers,bernetta.summers@aol.com,1 Young Ave. ,Longview,TX,False,75604,2024-05-03 23:35:20.819551,DL
1338,Inez,Snider,inez.snider@gmail.com,837 Catherine Lane ,Ronkonkoma,NY,False,11779,2024-05-03 23:35:20.819551,DL
1339,Neida,King,neida.king@aol.com,137 Bohemia St. ,Oceanside,NY,False,11572,2024-05-03 23:35:20.819551,DL
1340,Tona,Velasquez,tona.velasquez@msn.com,9166 Trout St. ,Whitestone,NY,False,11357,2024-05-03 23:35:20.819551,DL
1341,Rozanne,Reyes,rozanne.reyes@aol.com,11 W. Surrey Drive ,Garden City,NY,False,11530,2024-05-03 23:35:20.819551,DL
1342,Lekisha,Pope,lekisha.pope@msn.com,390 Livingston Avenue ,Freeport,NY,False,11520,2024-05-03 23:35:20.819551,DL
1343,Jama,Rodriquez,jama.rodriquez@msn.com,681 Smith Dr. ,Upland,CA,False,91784,2024-05-03 23:35:20.819551,DL
1344,Eloisa,Tucker,eloisa.tucker@hotmail.com,7268 Leatherwood Ave. ,Howard Beach,NY,False,11414,2024-05-03 23:35:20.819551,DL
1345,Arie,Hunter,arie.hunter@msn.com,66 Old State Rd. ,Flushing,NY,False,11354,2024-05-03 23:35:20.819551,DL
1346,Sanora,Webster,sanora.webster@msn.com,74 Beach St. ,Los Angeles,CA,False,90008,2024-05-03 23:35:20.819551,DL
1347,Kate,Barber,kate.barber@hotmail.com,46 W. Oak Valley Ave. ,Saratoga Springs,NY,False,12866,2024-05-03 23:35:20.819551,DL
1348,Yvone,Guerrero,yvone.guerrero@aol.com,8548 Jackson Ave. ,Merrick,NY,False,11566,2024-05-03 23:35:20.819551,DL
1349,Kami,Rios,kami.rios@yahoo.com,8400 8th Dr. ,Encino,CA,False,91316,2024-05-03 23:35:20.819551,DL
1350,Annett,Rush,annett.rush@hotmail.com,758 Fordham Lane ,Rosedale,NY,False,11422,2024-05-03 23:35:20.819551,DL
1351,Carman,Hardy,carman.hardy@yahoo.com,800 Whitemarsh St. ,Jamestown,NY,False,14701,2024-05-03 23:35:20.819551,DL
1352,Dorothea,Miranda,dorothea.miranda@aol.com,7882 Parker St. ,Upland,CA,False,91784,2024-05-03 23:35:20.819551,DL
1353,Agatha,Daniels,agatha.daniels@yahoo.com,125 Canal St. ,South El Monte,CA,False,91733,2024-05-03 23:35:20.819551,DL
1354,Alexandria,Zamora,alexandria.zamora@yahoo.com,95 Cherry Circle ,Schenectady,NY,False,12302,2024-05-03 23:35:20.819551,DL
1355,Thad,Gilliam,thad.gilliam@hotmail.com,8844 Gonzales Court ,Levittown,NY,False,11756,2024-05-03 23:35:20.819551,DL
1356,Inger,Jennings,inger.jennings@yahoo.com,38 NW. Shore Lane ,Patchogue,NY,False,11772,2024-05-03 23:35:20.819551,DL
1357,Karren,Lamb,karren.lamb@aol.com,35 N. Chapel St. ,Fresno,CA,False,93706,2024-05-03 23:35:20.819551,DL
1358,Noble,Glover,noble.glover@gmail.com,728 W. Rocky River Street ,Orchard Park,NY,False,14127,2024-05-03 23:35:20.819551,DL
1359,Octavia,Donaldson,octavia.donaldson@hotmail.com,8095 Wayne Ave. ,Levittown,NY,False,11756,2024-05-03 23:35:20.819551,DL
1360,Latashia,Travis,latashia.travis@yahoo.com,7877 King Rd. ,Upland,CA,False,91784,2024-05-03 23:35:20.819551,DL
1361,Destiny,Goodman,destiny.goodman@msn.com,29 Smoky Hollow St. ,Westbury,NY,False,11590,2024-05-03 23:35:20.819551,DL
1362,Christiana,Gross,christiana.gross@yahoo.com,645 North Richardson Road ,Orchard Park,NY,False,14127,2024-05-03 23:35:20.819551,DL
1363,Nestor,Haynes,nestor.haynes@msn.com,27 Nut Swamp Street ,Houston,TX,False,77016,2024-05-03 23:35:20.819551,DL
1364,Grisel,Maynard,grisel.maynard@msn.com,353 North Arch St. ,Ballston Spa,NY,False,12020,2024-05-03 23:35:20.819551,DL
1365,Shenna,Espinoza,shenna.espinoza@gmail.com,202 North George Street ,Queensbury,NY,False,12804,2024-05-03 23:35:20.819551,DL
1366,Trena,Rogers,trena.rogers@aol.com,502 Sherwood St. ,Campbell,CA,False,95008,2024-05-03 23:35:20.819551,DL
1367,Lucile,Manning,lucile.manning@yahoo.com,511 Livingston Lane ,Campbell,CA,False,95008,2024-05-03 23:35:20.819551,DL
1368,Veronique,Fulton,veronique.fulton@yahoo.com,81 Hilldale Ave. ,Ballston Spa,NY,False,12020,2024-05-03 23:35:20.819551,DL
1369,Starr,Schneider,starr.schneider@aol.com,77 Mulberry Street ,Shirley,NY,False,11967,2024-05-03 23:35:20.819551,DL
1370,Rona,Rojas,rona.rojas@gmail.com,815 Riverview St. ,San Jose,CA,False,95127,2024-05-03 23:35:20.819551,DL
1371,Pandora,Estes,pandora.estes@aol.com,228 Shadow Brook Drive ,New Hyde Park,NY,False,11040,2024-05-03 23:35:20.819551,DL
1372,Renna,Williams,renna.williams@hotmail.com,7398 SW. Glen Ridge Road ,South Ozone Park,NY,False,11420,2024-05-03 23:35:20.819551,DL
1373,Lanora,Robbins,lanora.robbins@hotmail.com,31 W. Maiden Lane ,West Babylon,NY,False,11704,2024-05-03 23:35:20.819551,DL
1374,Juliane,Dillard,juliane.dillard@aol.com,63 Birchwood Court ,Glendora,CA,False,91740,2024-05-03 23:35:20.819551,DL
1375,Carlena,Salinas,carlena.salinas@gmail.com,1 Wagon Street ,Jamaica,NY,False,11432,2024-05-03 23:35:20.819551,DL
1376,Kimberley,Reynolds,kimberley.reynolds@aol.com,8475 Homewood Street ,Port Washington,NY,False,11050,2024-05-03 23:35:20.819551,DL
1377,Johana,Jacobson,johana.jacobson@gmail.com,29 San Juan St. ,Rochester,NY,False,14606,2024-05-03 23:35:20.819551,DL
1378,Enoch,Rosario,enoch.rosario@hotmail.com,186 Arlington St. ,Fresno,CA,False,93706,2024-05-03 23:35:20.819551,DL
1379,Dorine,Thornton,dorine.thornton@gmail.com,8730 N. Atlantic Street ,Sunnyside,NY,False,11104,2024-05-03 23:35:20.819551,DL
1380,Eliz,Lynch,eliz.lynch@hotmail.com,717 West Deerfield Ave. ,Uniondale,NY,False,11553,2024-05-03 23:35:20.819551,DL
1381,Mercedez,Brooks,mercedez.brooks@hotmail.com,7483 Ann St. ,Duarte,CA,False,91010,2024-05-03 23:35:20.819551,DL
1382,Wynona,Douglas,wynona.douglas@msn.com,6 Country Ave. ,Harlingen,TX,False,78552,2024-05-03 23:35:20.819551,DL
1383,Desire,Mcgowan,desire.mcgowan@msn.com,942 North Ohio Road ,Bakersfield,CA,False,93306,2024-05-03 23:35:20.819551,DL
1384,Elmo,Sweeney,elmo.sweeney@yahoo.com,43 Arch Ave. ,San Carlos,CA,False,94070,2024-05-03 23:35:20.819551,DL
